id,timestamp,symbol,direction,quantity,price,commission,pnl
8f407fde-da5d-43cb-99bc-a687e7477f12,2025-04-30 10:22:15.247529,GOOG,BUY,81,2664.613684327173,266.4613684327173,0.0
e5309b51-5c0e-453b-8e1b-b4ce86d37bb0,2025-04-30 10:22:15.248598,AAPL,SELL,16,99.51981952993899,9.951981952993897,32.61373398370688
14e60fb8-805d-4c70-a312-137f5a2fe764,2025-04-30 10:22:15.251234,AAPL,BUY,35,101.18932544129618,10.118932544129617,0.0
0a5ba721-5cd9-405e-87aa-dd881c451d1c,2025-04-30 10:22:15.255947,AAPL,SELL,35,100.56058035184822,10.056058035184822,-22.006078130678617
b41337f0-85cf-4057-ace3-00a89cb490ce,2025-04-30 10:22:15.258476,GOOG,SELL,81,2911.574541652134,291.1574541652134,20003.82944332185
62cbdc8f-c4be-4d8a-8e16-66480f8a7544,2025-04-30 10:22:15.259789,MSFT,BUY,100,88.75236230374551,8.875236230374552,0.0
673f12f7-53bd-4d34-bbe8-89d9cd0a43c2,2025-04-30 10:22:15.260009,MSFT,BUY,100,88.75236230374551,8.875236230374552,0.0
518f63db-0c5a-40e1-87f4-8ac16a9be103,2025-04-30 10:22:15.260340,GOOG,BUY,75,2940.21391318167,294.021391318167,0.0
3fa31336-d2f7-4310-95c1-731ffc790fa7,2025-04-30 10:22:15.261768,MSFT,SELL,100,88.07211001216083,8.807211001216084,-68.02522915846936
36cde3bc-49d6-49e0-b535-e8f1c01012de,2025-04-30 10:22:15.262006,MSFT,SELL,100,88.07211001216083,8.807211001216084,-68.02522915846936
38e55097-1b62-40b9-ad7c-459cefb45ac0,2025-04-30 10:22:15.266709,MSFT,BUY,100,87.06362439445385,8.706362439445385,0.0
938f74fb-1522-4610-980c-d0a6e9a9665d,2025-04-30 10:22:15.266941,MSFT,BUY,100,87.06362439445385,8.706362439445385,0.0
5b803986-d700-443c-bac2-eac6d264fae1,2025-04-30 10:22:15.271207,MSFT,SELL,100,86.6666186499451,8.66666186499451,-39.70057445087605
8b001d79-6d54-4438-828d-91f05952a91c,2025-04-30 10:22:15.271434,MSFT,SELL,100,86.6666186499451,8.66666186499451,-39.70057445087605
4a695daf-e8b3-4317-a175-e7b265815069,2025-04-30 10:22:15.271878,GOOG,SELL,75,3234.0320986924235,323.40320986924235,22036.363913306526
89b31ee9-4fb1-4b76-bf20-59e40bc2c894,2025-04-30 10:22:15.273078,AAPL,BUY,100,98.89995535357589,9.88999553535759,0.0
b18973ea-d8de-4d95-afed-3e87210b1fa9,2025-04-30 10:22:15.273289,AAPL,BUY,100,98.89995535357589,9.88999553535759,0.0
c3bb4cbe-6834-4241-9869-2de80499ead1,2025-04-30 10:22:15.273813,GOOG,BUY,74,3242.342252708004,324.23422527080044,0.0
c06c60f5-f06d-41ab-b574-8c64ee62f576,2025-04-30 10:22:15.275483,AAPL,SELL,100,96.22870766947676,9.622870766947676,-267.12476840991286
00832603-2a5e-4f9c-a5af-074f1fe33e31,2025-04-30 10:22:15.275714,AAPL,SELL,100,96.22870766947676,9.622870766947676,-267.12476840991286
57f0b560-2ebe-41a5-b3d9-6c8c232f2ac9,2025-04-30 10:22:15.279373,MSFT,BUY,100,87.28124798073719,8.728124798073718,0.0
74d3a25e-c6b6-4968-9689-9b3104d1a773,2025-04-30 10:22:15.279598,MSFT,BUY,100,87.28124798073719,8.728124798073718,0.0
7a59f157-3c3f-41bd-b7e1-220fce44aa4d,2025-04-30 10:22:15.281226,MSFT,SELL,100,84.92381687067963,8.492381687067963,-235.74311100575613
dd279e57-78c3-4e75-aedb-979563e45cb9,2025-04-30 10:22:15.281456,MSFT,SELL,100,84.92381687067963,8.492381687067963,-235.74311100575613
8fc9bd71-8ad6-4e40-acb9-7968de2ee6dd,2025-04-30 10:22:15.283046,GOOG,SELL,74,3494.7534130066433,349.47534130066435,18678.425862099324
85bcd5fb-a7d0-469e-b007-28db521eea65,2025-04-30 10:22:15.283881,GOOG,BUY,79,3501.6423399306764,350.1642339930676,0.0
